date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor
2031-06-08,Google,18-25,South India,Mobile,Video,23,81020,6,0.03276002796987549,2654,0.9,2388.6,0.19290807444416042,462,2349,0.90604
2031-06-09,Instagram,18-25,North India,Mobile,Video,9,48871,6,0.09419032754210555,4603,1.3,5983.900000000001,0.0678394235674908,282,2350,0.906
2031-06-10,Instagram,18-25,North India,Mobile,Video,21,15101,6,0.06314833140396889,953,1.3,1238.9,0.16268736854784874,140,2351,0.90596
2031-06-11,Instagram,36-50,West India,Mobile,Text,16,43774,6,0.05567430448952981,2437,1.3,3168.1,0.09071362251802743,200,2352,0.9059200000000001
2031-06-12,Instagram,26-35,North India,Mobile,Video,17,43701,6,0.0714850744405854,3123,1.3,4059.9,0.18260245626779664,516,2353,0.90588
2031-06-13,Instagram,18-25,South India,Mobile,Video,15,14261,6,0.05924025156778736,844,1.3,1097.2,0.08341566989725487,63,2354,0.90584
2031-06-14,Google,26-35,North India,Mobile,Image,3,14209,6,0.0727431304902147,1033,0.9,929.7,0.05189961850450501,48,2355,0.9057999999999999
2031-06-15,Instagram,36-50,South India,Mobile,Video,17,29647,6,0.09844137036024504,2918,1.3,3793.4,0.09251918694535091,243,2356,0.90576
2031-06-16,Google,36-50,South India,Mobile,Text,2,9221,6,0.04677714553394904,431,0.9,387.90000000000003,0.042944879577674136,16,2357,0.90572
2031-06-17,Google,18-25,North India,Mobile,Image,15,48833,6,0.03808426709876733,1859,0.9,1673.1000000000001,0.07654212048740305,128,2358,0.90568
2031-06-18,Google,36-50,South India,Mobile,Text,13,86413,6,0.041469772420161,3583,0.9,3224.7000000000003,0.07072357151238491,229,2359,0.90564
2031-06-19,Google,26-35,South India,Mobile,Image,23,26557,6,0.04449791581009463,1181,0.9,1062.9,0.10269226903311836,109,2360,0.9056
2031-06-20,Google,18-25,South India,Mobile,Image,8,99534,6,0.059549531724574674,5927,0.9,5334.3,0.10953356478661838,587,2361,0.90556
2031-06-21,Google,18-25,South India,Mobile,Video,5,8526,6,0.05179540949069397,441,0.9,396.90000000000003,0.07556713949731247,29,2362,0.90552
2031-06-22,Google,26-35,West India,Mobile,Text,3,2251,6,0.07112275685932679,160,0.9,144.0,0.1023202226324578,14,2363,0.90548
2031-06-23,Instagram,18-25,North India,Mobile,Video,1,33588,6,0.06183444669591268,2076,1.3,2698.8,0.07721728900757135,144,2364,0.90544
2031-06-24,Google,18-25,West India,Mobile,Image,22,55492,6,0.059032305971667975,3275,0.9,2947.5,0.054216512969850875,160,2365,0.9054
2031-06-25,Google,26-35,South India,Desktop,Video,9,7889,6,0.05186979469741555,409,0.9,368.1,0.17459887543007635,64,2366,0.9053599999999999
2031-06-26,Instagram,18-25,North India,Mobile,Image,10,95302,6,0.05431303773832704,5176,1.3,6728.8,0.038972600541058146,181,2367,0.90532
2031-06-27,Google,18-25,South India,Mobile,Image,6,30146,6,0.045211883231920026,1362,0.9,1225.8,0.09569193711626252,117,2368,0.90528
2031-06-28,Instagram,26-35,North India,Mobile,Text,4,53318,6,0.04508032695270005,2403,1.3,3123.9,0.0461935512028002,100,2369,0.90524
2031-06-29,Instagram,36-50,West India,Mobile,Text,3,74588,6,0.10097302758976133,7531,1.3,9790.300000000001,0.1320997149605204,899,2370,0.9052
2031-06-30,Instagram,26-35,North India,Mobile,Text,5,99084,6,0.045159819098552094,4474,1.3,5816.2,0.11922977060581826,482,2371,0.90516
2031-07-01,Instagram,18-25,South India,Desktop,Text,1,38638,7,0.07424971400462589,2868,1.3,3728.4,0.04532294533886002,116,2372,0.90512
2031-07-02,Google,26-35,North India,Desktop,Video,1,2147,7,0.061880502838087756,132,0.9,118.8,0.13345199073053443,15,2373,0.90508
2031-07-03,Instagram,18-25,North India,Mobile,Text,15,3847,7,0.06182652384977267,237,1.3,308.1,0.06568994383770439,13,2374,0.90504
2031-07-04,Google,18-25,West India,Desktop,Text,22,86770,7,0.04580435069961541,3974,0.9,3576.6,0.056912919064858083,204,2375,0.905
2031-07-05,Google,26-35,South India,Mobile,Text,22,61335,7,0.06837480217452724,4193,0.9,3773.7000000000003,0.07818040746820533,295,2376,0.90496
2031-07-06,Instagram,18-25,North India,Mobile,Image,12,85990,7,0.10887967802869485,9362,1.3,12170.6,0.14651301878410525,1240,2377,0.90492
2031-07-07,Google,36-50,West India,Mobile,Image,20,34388,7,0.06578790910338336,2262,0.9,2035.8,0.04809975192290276,97,2378,0.90488
2031-07-08,Instagram,18-25,North India,Mobile,Text,6,65347,7,0.06765365262524262,4420,1.3,5746.0,0.10558278407007737,421,2379,0.90484
2031-07-09,Instagram,26-35,South India,Mobile,Image,4,40983,7,0.052815933765721704,2164,1.3,2813.2000000000003,0.18465900237976085,361,2380,0.9048
2031-07-10,Instagram,36-50,North India,Mobile,Image,16,44820,7,0.03445607945134177,1544,1.3,2007.2,0.09759149420505148,135,2381,0.90476
2031-07-11,Instagram,36-50,North India,Mobile,Video,12,27076,7,0.08462571697310729,2291,1.3,2978.3,0.18948162325806558,392,2382,0.90472
2031-07-12,Google,18-25,North India,Mobile,Image,14,31752,7,0.02468422135065569,783,0.9,704.7,0.1586044570668729,112,2383,0.9046799999999999
2031-07-13,Google,26-35,North India,Mobile,Video,2,61533,7,0.06344876623588815,3904,0.9,3513.6,0.1428914852147833,503,2384,0.90464
2031-07-14,Instagram,18-25,South India,Mobile,Image,22,17003,7,0.10931499123975563,1858,1.3,2415.4,0.11419944214954474,191,2385,0.9046
2031-07-15,Google,18-25,West India,Mobile,Text,3,73954,7,0.05362641833660787,3965,0.9,3568.5,0.12178197423429908,435,2386,0.90456
2031-07-16,Instagram,26-35,West India,Mobile,Image,14,18710,7,0.09399209906479002,1758,1.3,2285.4,0.16827116939581663,266,2387,0.90452
2031-07-17,Instagram,26-35,North India,Mobile,Image,17,66657,7,0.06153410907261099,4101,1.3,5331.3,0.12844470080648554,475,2388,0.90448
2031-07-18,Instagram,18-25,South India,Desktop,Video,2,38081,7,0.07185987939244633,2736,1.3,3556.8,0.09153540695929421,226,2389,0.90444
2031-07-19,Google,36-50,South India,Mobile,Text,6,51228,7,0.03556925351231935,1822,0.9,1639.8,0.14474529721080792,237,2390,0.9044
2031-07-20,Google,18-25,South India,Desktop,Video,7,94309,7,0.038173834720770045,3600,0.9,3240.0,0.22864336489550555,744,2391,0.90436
2031-07-21,Google,36-50,South India,Mobile,Text,10,84102,7,0.06306718909082275,5304,0.9,4773.6,0.09110498168352243,436,2392,0.90432
2031-07-22,Google,18-25,South India,Mobile,Text,21,21655,7,0.06297254092317914,1363,0.9,1226.7,0.12871448870404006,158,2393,0.90428
2031-07-23,Instagram,26-35,South India,Desktop,Video,8,9483,7,0.0886224299942279,840,1.3,1092.0,0.14855714130180192,112,2394,0.9042399999999999
2031-07-24,Google,36-50,North India,Mobile,Image,19,99224,7,0.05742518736623356,5697,0.9,5127.3,0.05289722186584538,272,2395,0.9042
2031-07-25,Google,26-35,West India,Mobile,Text,11,41094,7,0.039860350211154895,1638,0.9,1474.2,0.07563119970150477,111,2396,0.90416
2031-07-26,Google,26-35,West India,Mobile,Image,4,42450,7,0.02989298539482684,1268,0.9,1141.2,0.06293614518894848,71,2397,0.90412
2031-07-27,Instagram,26-35,North India,Mobile,Video,0,26209,7,0.10438127335158907,2735,1.3,3555.5,0.15310230799370556,377,2398,0.90408
2031-07-28,Instagram,26-35,West India,Mobile,Video,13,47316,7,0.03901488309152292,1846,1.3,2399.8,0.14579190945434276,243,2399,0.90404
2031-07-29,Google,26-35,South India,Mobile,Video,2,19556,7,0.06235775826081013,1219,0.9,1097.1000000000001,0.058997157505054666,64,2400,0.904
2031-07-30,Google,18-25,South India,Desktop,Video,14,28962,7,0.03911316947586961,1132,0.9,1018.8000000000001,0.06418495775625738,65,2401,0.90396
2031-07-31,Google,36-50,West India,Mobile,Text,9,16638,7,0.05747485010206752,956,0.9,860.4,0.06503430538413961,56,2402,0.9039200000000001
2031-08-01,Google,18-25,South India,Mobile,Video,9,39754,8,0.03357975950363388,1334,0.9,1200.6000000000001,0.19045004154006343,229,2403,0.90388
2031-08-02,Instagram,18-25,South India,Desktop,Image,23,87619,8,0.049755762400297256,4359,1.3,5666.7,0.06353275940931556,249,2404,0.90384
2031-08-03,Instagram,18-25,West India,Mobile,Image,2,73617,8,0.052201629875541396,3842,1.3,4994.6,0.06866837414817525,237,2405,0.9037999999999999
2031-08-04,Google,26-35,North India,Mobile,Text,5,55376,8,0.0396180359999889,2193,0.9,1973.7,0.13490716393992597,266,2406,0.90376
2031-08-05,Google,18-25,West India,Mobile,Video,4,14353,8,0.052124173161221,748,0.9,673.2,0.13975110077320793,93,2407,0.90372
2031-08-06,Instagram,36-50,West India,Mobile,Text,23,86388,8,0.10029332503739338,8664,1.3,11263.2,0.10788110745478915,844,2408,0.90368
2031-08-07,Google,18-25,West India,Mobile,Text,18,72296,8,0.05758038255978625,4162,0.9,3745.8,0.08823617129844445,331,2409,0.90364
2031-08-08,Instagram,26-35,West India,Mobile,Text,13,14771,8,0.06548355432780367,967,1.3,1257.1000000000001,0.06967274787198666,60,2410,0.9036
2031-08-09,Google,36-50,North India,Mobile,Video,16,67026,8,0.06268443207362503,4201,0.9,3780.9,0.08536119353754887,323,2411,0.90356
2031-08-10,Google,36-50,North India,Desktop,Image,11,5263,8,0.04826297216739297,254,0.9,228.6,0.11636620497275978,26,2412,0.90352
2031-08-11,Google,36-50,South India,Desktop,Image,8,8769,8,0.04140419496910683,363,0.9,326.7,0.1165301956765419,37,2413,0.9034800000000001
2031-08-12,Google,36-50,South India,Mobile,Text,2,26334,8,0.026666603146630833,702,0.9,631.8000000000001,0.09015703587793236,56,2414,0.90344
2031-08-13,Instagram,18-25,West India,Desktop,Text,17,84117,8,0.061263958400275875,5153,1.3,6698.900000000001,0.1166318345581669,542,2415,0.9034
2031-08-14,Google,26-35,South India,Mobile,Image,3,33749,8,0.03844548742342106,1297,0.9,1167.3,0.10623974036695655,123,2416,0.9033599999999999
2031-08-15,Google,36-50,North India,Mobile,Image,13,12635,8,0.033633724760290244,424,0.9,381.6,0.042885140664542215,16,2417,0.90332
2031-08-16,Google,36-50,South India,Mobile,Video,23,66110,8,0.0743892034549397,4917,0.9,4425.3,0.2079710036808434,923,2418,0.90328
2031-08-17,Google,26-35,South India,Mobile,Text,5,2904,8,0.04453968852584527,129,0.9,116.10000000000001,0.07907901041673787,9,2419,0.90324
2031-08-18,Google,18-25,South India,Desktop,Video,14,71805,8,0.05744724473964384,4124,0.9,3711.6,0.227695040612738,848,2420,0.9032
2031-08-19,Google,36-50,West India,Mobile,Image,16,31968,8,0.06699438260164274,2141,0.9,1926.9,0.1631381330635001,315,2421,0.90316
2031-08-20,Instagram,18-25,South India,Mobile,Image,23,2650,8,0.04098058235253194,108,1.3,140.4,0.08002310161344417,7,2422,0.90312
2031-08-21,Google,18-25,North India,Mobile,Image,4,13467,8,0.033863913883076836,456,0.9,410.40000000000003,0.16640764498096097,67,2423,0.90308
2031-08-22,Google,18-25,North India,Mobile,Image,5,99331,8,0.046602699715044854,4629,0.9,4166.1,0.151523581008702,633,2424,0.90304
2031-08-23,Instagram,18-25,North India,Mobile,Video,20,47900,8,0.10503258733450577,5031,1.3,6540.3,0.20280862600290053,921,2425,0.903
2031-08-24,Google,36-50,North India,Desktop,Image,4,89180,8,0.061668495172751386,5499,0.9,4949.1,0.12816714453376368,635,2426,0.90296
2031-08-25,Instagram,36-50,South India,Desktop,Text,18,36518,8,0.04376600138519701,1598,1.3,2077.4,0.15923213147607132,229,2427,0.90292
2031-08-26,Google,18-25,West India,Mobile,Image,13,93816,8,0.035745801353520124,3353,0.9,3017.7000000000003,0.13661303708724007,413,2428,0.90288
2031-08-27,Instagram,18-25,North India,Mobile,Text,3,69415,8,0.07079155863204019,4913,1.3,6386.900000000001,0.12896830779047322,571,2429,0.90284
2031-08-28,Instagram,26-35,North India,Mobile,Image,4,5357,8,0.04837187760523926,259,1.3,336.7,0.11918709592636109,27,2430,0.9028
2031-08-29,Instagram,26-35,West India,Desktop,Video,10,94837,8,0.08087305371131888,7669,1.3,9969.7,0.20410129459343362,1412,2431,0.90276
2031-08-30,Instagram,26-35,West India,Mobile,Text,1,11865,8,0.03323108507986402,394,1.3,512.2,0.09565234176990538,33,2432,0.90272
2031-08-31,Google,36-50,North India,Mobile,Video,21,69368,8,0.08046926434171754,5581,0.9,5022.900000000001,0.16315636861519625,821,2433,0.90268
2031-09-01,Instagram,26-35,North India,Desktop,Image,1,95404,9,0.05982882156785748,5707,1.3,7419.1,0.15995574012839264,823,2434,0.90264
2031-09-02,Google,36-50,West India,Mobile,Video,19,62039,9,0.07189447351389885,4460,0.9,4014.0,0.11896153994897542,478,2435,0.9026
2031-09-03,Google,36-50,North India,Mobile,Image,11,97939,9,0.052101582912221785,5102,0.9,4591.8,0.04151147596218032,190,2436,0.90256
2031-09-04,Google,36-50,North India,Mobile,Video,15,72294,9,0.041091174140957455,2970,0.9,2673.0,0.06364231938441726,170,2437,0.90252
2031-09-05,Google,36-50,South India,Mobile,Video,16,3921,9,0.06803161490252833,266,0.9,239.4,0.23240923443538794,55,2438,0.90248
2031-09-06,Google,26-35,West India,Mobile,Text,3,5428,9,0.06923576941884749,375,0.9,337.5,0.13791110240563614,46,2439,0.90244
2031-09-07,Instagram,18-25,South India,Mobile,Image,13,74647,9,0.06168904958948342,4604,1.3,5985.2,0.11844628572863582,491,2440,0.9024
2031-09-08,Google,18-25,South India,Mobile,Video,6,89783,9,0.043924067765824366,3943,0.9,3548.7000000000003,0.23037421135022507,819,2441,0.90236
2031-09-09,Instagram,18-25,West India,Mobile,Image,14,53557,9,0.06433610929728482,3445,1.3,4478.5,0.06598477640858709,204,2442,0.90232
2031-09-10,Instagram,26-35,South India,Desktop,Text,15,96983,9,0.04172857623162401,4046,1.3,5259.8,0.05192549750538277,189,2443,0.90228
2031-09-11,Google,18-25,North India,Mobile,Video,7,13366,9,0.031740128558712305,424,0.9,381.6,0.1415898364352842,54,2444,0.9022399999999999
2031-09-12,Google,26-35,South India,Desktop,Image,1,47923,9,0.04832400441674398,2315,0.9,2083.5,0.10284652574335625,214,2445,0.9022
2031-09-13,Google,26-35,West India,Mobile,Video,18,31564,9,0.049986803967828425,1577,0.9,1419.3,0.10508129884077712,148,2446,0.90216
2031-09-14,Google,26-35,North India,Mobile,Video,0,76511,9,0.06688359992776909,5117,0.9,4605.3,0.16277064246830386,750,2447,0.90212
2031-09-15,Google,18-25,North India,Mobile,Video,22,3642,9,0.06003933541674847,218,0.9,196.20000000000002,0.06954209633327872,13,2448,0.90208
2031-09-16,Google,18-25,North India,Mobile,Video,3,14849,9,0.03984210584483563,591,0.9,531.9,0.16984046403730244,90,2449,0.90204
2031-09-17,Google,18-25,North India,Mobile,Text,23,20344,9,0.039812886698790725,809,0.9,728.1,0.07293577908136091,53,2450,0.902
2031-09-18,Instagram,36-50,South India,Mobile,Text,20,22214,9,0.05999311462708432,1332,1.3,1731.6000000000001,0.1665639463367978,199,2451,0.90196
2031-09-19,Instagram,26-35,South India,Mobile,Image,21,39226,9,0.09814039696858315,3849,1.3,5003.7,0.16854689738238202,584,2452,0.90192
2031-09-20,Google,36-50,North India,Mobile,Image,10,92691,9,0.06111135793546705,5664,0.9,5097.6,0.12394773375904675,633,2453,0.90188
2031-09-21,Instagram,26-35,West India,Desktop,Video,9,23522,9,0.08860058367178775,2084,1.3,2709.2000000000003,0.08654697334892972,162,2454,0.90184
2031-09-22,Google,18-25,North India,Mobile,Video,17,7680,9,0.04896144489189818,376,0.9,338.40000000000003,0.1982456630182302,66,2455,0.9017999999999999
2031-09-23,Google,26-35,South India,Mobile,Video,0,13507,9,0.0261884362041129,353,0.9,317.7,0.058881775348960115,18,2456,0.90176
2031-09-24,Instagram,26-35,North India,Mobile,Text,16,75955,9,0.05035600453717586,3824,1.3,4971.2,0.05754969263005521,198,2457,0.90172
2031-09-25,Google,36-50,South India,Mobile,Video,15,50007,9,0.036627514519406025,1831,0.9,1647.9,0.05959615103005994,98,2458,0.90168
2031-09-26,Google,26-35,North India,Desktop,Image,11,50353,9,0.05801513138274136,2921,0.9,2628.9,0.166546651905662,438,2459,0.90164
2031-09-27,Instagram,18-25,West India,Mobile,Video,15,89095,9,0.055746417031718266,4966,1.3,6455.8,0.19440351930053237,870,2460,0.9016
2031-09-28,Instagram,26-35,North India,Mobile,Text,8,69696,9,0.06932730996713371,4831,1.3,6280.3,0.13993577161884857,609,2461,0.90156
2031-09-29,Instagram,26-35,West India,Mobile,Video,16,45233,9,0.10344637766175431,4679,1.3,6082.7,0.16812587760878697,708,2462,0.90152
2031-09-30,Instagram,26-35,West India,Desktop,Text,2,51865,9,0.07460276016337697,3869,1.3,5029.7,0.03726346382981899,129,2463,0.9014800000000001
2031-10-01,Instagram,36-50,North India,Mobile,Text,17,8872,10,0.06770372622066567,600,1.3,780.0,0.137606305658813,73,2464,0.90144
2031-10-02,Google,26-35,West India,Mobile,Text,14,8839,10,0.04773940177903733,421,0.9,378.90000000000003,0.08409337983001719,31,2465,0.9014
2031-10-03,Google,26-35,West India,Mobile,Text,14,16652,10,0.02858256684674945,475,0.9,427.5,0.07781590341751467,32,2466,0.9013599999999999
2031-10-04,Google,36-50,South India,Mobile,Image,15,7859,10,0.06795732473850029,534,0.9,480.6,0.08775638389270651,41,2467,0.90132
2031-10-05,Google,36-50,South India,Mobile,Text,19,34520,10,0.053937847865597195,1861,0.9,1674.9,0.07494183559143949,125,2468,0.90128
2031-10-06,Google,36-50,West India,Desktop,Image,0,79840,10,0.02972060101758992,2372,0.9,2134.8,0.15208799728264794,324,2469,0.90124
2031-10-07,Google,36-50,North India,Desktop,Image,0,50266,10,0.05347224419158748,2687,0.9,2418.3,0.07209847062309432,173,2470,0.9012
2031-10-08,Instagram,18-25,West India,Mobile,Video,3,70516,10,0.09556702481538462,6739,1.3,8760.7,0.08532322564967088,517,2471,0.90116
2031-10-09,Instagram,18-25,North India,Mobile,Video,12,40093,10,0.10196789958948212,4088,1.3,5314.400000000001,0.15700393260308104,577,2472,0.90112
2031-10-10,Instagram,26-35,South India,Mobile,Text,3,52970,10,0.051530113653994014,2729,1.3,3547.7000000000003,0.07502891534472492,183,2473,0.90108
2031-10-11,Google,18-25,North India,Mobile,Video,22,50620,10,0.0694662973625619,3516,0.9,3164.4,0.0476956976494309,150,2474,0.90104
2031-10-12,Instagram,26-35,West India,Mobile,Text,7,1425,10,0.07422559636861269,105,1.3,136.5,0.14488020006212207,13,2475,0.901
2031-10-13,Google,18-25,West India,Mobile,Video,12,74677,10,0.03321959890761752,2480,0.9,2232.0,0.1006787330132277,224,2476,0.90096
2031-10-14,Instagram,36-50,West India,Desktop,Text,23,51727,10,0.07656714326892904,3960,1.3,5148.0,0.12496091677230373,445,2477,0.9009199999999999
2031-10-15,Google,36-50,West India,Mobile,Video,7,76593,10,0.03933996311904393,3013,0.9,2711.7000000000003,0.12678987099000907,344,2478,0.90088
2031-10-16,Instagram,18-25,West India,Desktop,Video,13,50985,10,0.06702289514868984,3417,1.3,4442.1,0.07052540951748515,216,2479,0.90084
2031-10-17,Google,18-25,North India,Mobile,Image,0,98339,10,0.041735419778004414,4104,0.9,3693.6,0.12603645571698938,465,2480,0.9008
2031-10-18,Instagram,26-35,West India,Mobile,Video,8,48084,10,0.07811273526190929,3755,1.3,4881.5,0.08690205092984181,293,2481,0.90076
2031-10-19,Instagram,26-35,South India,Mobile,Video,23,70642,10,0.05615476791701871,3966,1.3,5155.8,0.10600722328799386,378,2482,0.90072
2031-10-20,Google,26-35,West India,Desktop,Text,0,86623,10,0.04451153943266301,3855,0.9,3469.5,0.037856357323452716,130,2483,0.90068
2031-10-21,Google,36-50,North India,Mobile,Image,6,2408,10,0.03881305701306531,93,0.9,83.7,0.04018164556512303,2,2484,0.90064
2031-10-22,Instagram,36-50,West India,Desktop,Text,19,86401,10,0.07885435942559986,6813,1.3,8856.9,0.09512071540850846,583,2485,0.9006
2031-10-23,Google,36-50,West India,Desktop,Video,12,56337,10,0.0322819036979943,1818,0.9,1636.2,0.05770954469225484,93,2486,0.90056
2031-10-24,Instagram,36-50,North India,Mobile,Text,14,40612,10,0.04246360160257133,1724,1.3,2241.2000000000003,0.05597465651508135,86,2487,0.90052
